order_id,customer_id,product_id,channel,order_date,quantity,selling_price,cost_price,coupon_discount,revenue,profit
ORD10290,C00323,P00045,WeChat Mini Program,2025-04-08,2,601.42,406.66,0.0,1202.84,389.52
ORD10291,C00743,P00098,Offline,2025-07-20,1,219.95,137.74,0.0,219.95,82.21
ORD10292,C00065,P00051,Online,2024-11-26,3,322.51,181.11,17.24,950.29,406.96
ORD10293,C00443,P00185,WeChat Mini Program,2025-01-12,3,310.35,167.95,0.0,931.05,427.2
ORD10294,C00808,P00056,Offline,2025-07-30,1,338.46,252.01,0.0,338.46,86.45
ORD10295,C00352,P00056,Offline,2025-10-06,1,338.46,252.01,5.21,333.25,81.24
ORD10296,C00729,P00010,Offline,2025-03-01,2,101.1,57.86,0.0,202.2,86.48
ORD10297,C00161,P00066,Online,2025-01-18,1,220.76,165.29,0.0,220.76,55.47
ORD10298,C00065,P00069,Online,2024-11-24,1,135.96,76.94,8.92,127.04,50.1
ORD10299,C00395,P00198,Online,2024-12-19,3,453.24,252.76,6.08,1353.64,595.36
ORD10300,C00749,P00069,Online,2025-06-06,1,135.96,76.94,0.0,135.96,59.02
ORD10301,C00368,P00092,Online,2024-12-23,1,38.36,22.99,0.0,38.36,15.37
ORD10302,C00238,P00132,Online,2025-04-19,2,94.9,75.26,8.7,181.1,30.58
ORD10303,C00478,P00063,Offline,2025-04-23,3,796.43,442.91,0.0,2389.29,1060.56
ORD10304,C00081,P00086,Online,2025-09-10,2,81.35,56.14,17.54,145.16,32.88
ORD10305,C00349,P00140,Online,2025-09-15,1,572.32,380.97,0.0,572.32,191.35
ORD10306,C00180,P00044,Offline,2025-05-12,3,521.81,299.54,0.0,1565.43,666.81
ORD10307,C00492,P00154,Online,2024-11-11,2,133.64,78.03,0.0,267.28,111.22
ORD10308,C00186,P00037,Online,2025-06-18,1,213.1,133.37,0.0,213.1,79.73
ORD10309,C00153,P00047,Online,2025-01-07,1,609.93,341.09,0.0,609.93,268.84
ORD10310,C00178,P00038,WeChat Mini Program,2024-11-07,1,705.14,498.89,0.0,705.14,206.25
ORD10311,C00096,P00101,Offline,2024-11-25,3,757.93,495.35,0.0,2273.79,787.74
ORD10312,C00045,P00065,Online,2025-02-23,2,67.78,46.92,0.0,135.56,41.72
ORD10313,C00446,P00098,Offline,2025-02-15,1,219.95,137.74,0.0,219.95,82.21
ORD10314,C00485,P00083,Online,2024-12-25,2,474.89,333.5,0.0,949.78,282.78
ORD10315,C00491,P00191,WeChat Mini Program,2025-07-27,2,120.08,90.19,0.0,240.16,59.78
ORD10316,C00229,P00188,WeChat Mini Program,2025-02-26,2,409.06,210.17,0.0,818.12,397.78
ORD10317,C00494,P00069,WeChat Mini Program,2025-06-10,1,135.96,76.94,0.0,135.96,59.02
ORD10318,C00345,P00025,Online,2025-07-16,3,461.64,358.22,0.0,1384.92,310.26
ORD10319,C00256,P00143,Offline,2024-12-21,3,401.72,254.1,0.0,1205.16,442.86
ORD10320,C00207,P00054,Online,2025-09-22,2,16.58,12.48,0.0,33.16,8.2
ORD10321,C00089,P00185,Offline,2025-10-28,2,310.35,167.95,0.0,620.7,284.8
ORD10322,C00455,P00007,Online,2025-05-22,2,392.17,197.41,18.22,766.12,371.3
ORD10323,C00958,P00084,Offline,2025-08-07,2,475.66,309.74,0.0,951.32,331.84
ORD10324,C00497,P00092,Offline,2025-08-02,2,38.36,22.99,0.0,76.72,30.74
ORD10325,C00796,P00079,WeChat Mini Program,2025-11-04,2,859.39,485.07,0.0,1718.78,748.64
ORD10326,C00838,P00150,Online,2025-02-05,2,646.39,351.84,11.46,1281.32,577.64
ORD10327,C00013,P00116,Online,2025-01-16,1,569.12,379.16,0.0,569.12,189.96
ORD10328,C00215,P00089,Online,2025-09-05,3,907.09,475.08,0.0,2721.27,1296.03
ORD10329,C00839,P00132,WeChat Mini Program,2024-12-16,1,94.9,75.26,2.6,92.3,17.04
ORD10330,C00536,P00072,WeChat Mini Program,2025-03-13,3,578.64,328.48,0.0,1735.92,750.48
ORD10331,C00947,P00152,Online,2025-01-10,2,464.35,314.19,0.0,928.7,300.32
ORD10332,C00325,P00052,Offline,2025-01-25,3,411.37,324.6,0.0,1234.11,260.31
ORD10333,C00661,P00036,Online,2024-11-28,1,260.25,207.88,8.64,251.61,43.73
ORD10334,C00116,P00115,WeChat Mini Program,2025-02-17,3,613.23,441.38,0.0,1839.69,515.55
ORD10335,C00822,P00074,Online,2025-09-01,2,389.15,238.14,0.0,778.3,302.02
ORD10336,C00535,P00034,WeChat Mini Program,2024-11-20,3,295.56,214.53,0.0,886.68,243.09
ORD10337,C00949,P00143,Offline,2025-07-29,1,401.72,254.1,0.0,401.72,147.62
ORD10338,C00114,P00067,Online,2025-01-18,2,585.09,465.71,0.0,1170.18,238.76
ORD10339,C00296,P00177,Offline,2025-09-15,3,956.07,498.66,0.0,2868.21,1372.23
ORD10340,C00006,P00048,WeChat Mini Program,2025-10-27,3,235.68,136.39,12.27,694.77,285.6
ORD10341,C00927,P00131,Offline,2025-03-01,1,224.88,147.08,0.0,224.88,77.8
ORD10342,C00055,P00034,Online,2025-09-10,1,295.56,214.53,0.0,295.56,81.03
ORD10343,C00591,P00057,Offline,2025-09-25,3,549.72,332.23,12.87,1636.29,639.6
ORD10344,C00371,P00100,Online,2025-04-17,1,793.15,484.11,2.49,790.66,306.55
ORD10345,C00913,P00021,Online,2025-02-12,3,462.0,315.42,2.06,1383.94,437.68
ORD10346,C00601,P00084,Online,2025-05-11,3,475.66,309.74,8.5,1418.48,489.26
ORD10347,C00560,P00100,Online,2025-04-29,2,793.15,484.11,0.0,1586.3,618.08
ORD10348,C00864,P00098,Online,2024-11-06,3,219.95,137.74,17.14,642.71,229.49
ORD10349,C00593,P00143,Online,2024-12-03,3,401.72,254.1,1.57,1203.59,441.29
ORD10350,C00388,P00080,Online,2024-12-06,2,284.25,225.1,0.0,568.5,118.3
ORD10351,C00068,P00044,Online,2025-02-12,2,521.81,299.54,18.24,1025.38,426.3
ORD10352,C00892,P00113,Offline,2025-03-27,2,391.05,204.36,0.0,782.1,373.38
ORD10353,C00156,P00078,Online,2025-01-25,2,372.26,211.56,16.46,728.06,304.94
ORD10354,C00719,P00074,Offline,2025-02-26,2,389.15,238.14,0.92,777.38,301.1
ORD10355,C00873,P00185,Online,2025-01-01,1,310.35,167.95,0.0,310.35,142.4
ORD10356,C00460,P00195,Online,2025-10-23,1,237.62,123.78,15.4,222.22,98.44
ORD10357,C00900,P00117,WeChat Mini Program,2024-12-19,1,344.36,195.21,14.69,329.67,134.46
ORD10358,C00578,P00029,Online,2024-12-03,3,172.99,89.0,5.21,513.76,246.76
ORD10359,C00904,P00153,Online,2024-11-07,2,160.95,127.67,0.0,321.9,66.56
ORD10360,C00690,P00140,WeChat Mini Program,2025-04-16,3,572.32,380.97,0.37,1716.59,573.68
ORD10361,C00757,P00040,Offline,2024-12-05,3,558.18,343.55,0.0,1674.54,643.89
ORD10362,C00977,P00076,WeChat Mini Program,2025-01-01,2,116.9,72.26,0.0,233.8,89.28
ORD10363,C00767,P00055,Online,2025-04-15,1,454.46,329.46,0.0,454.46,125.0
ORD10364,C00766,P00197,Offline,2025-09-23,1,466.18,317.58,12.7,453.48,135.9
ORD10365,C00407,P00052,Online,2025-05-11,2,411.37,324.6,0.0,822.74,173.54
ORD10366,C00715,P00193,Online,2025-10-24,2,374.92,202.3,12.54,737.3,332.7
ORD10367,C00947,P00045,Offline,2025-05-04,3,601.42,406.66,0.0,1804.26,584.28
ORD10368,C00490,P00124,Online,2025-07-26,2,75.84,46.16,19.19,132.49,40.17
ORD10369,C00275,P00024,Offline,2025-10-01,3,517.84,285.03,13.8,1539.72,684.63
ORD10370,C00922,P00039,Offline,2024-12-01,2,50.12,35.22,0.0,100.24,29.8
ORD10371,C00945,P00169,Offline,2025-05-11,1,627.71,342.76,17.56,610.15,267.39
ORD10372,C00608,P00110,WeChat Mini Program,2025-03-19,2,432.37,226.35,7.03,857.71,405.01
ORD10373,C00105,P00116,WeChat Mini Program,2025-08-13,1,569.12,379.16,17.34,551.78,172.62
ORD10374,C00672,P00106,Online,2025-06-27,2,932.27,475.53,12.54,1852.0,900.94
ORD10375,C00143,P00038,Offline,2025-04-29,1,705.14,498.89,5.82,699.32,200.43
ORD10376,C00645,P00045,WeChat Mini Program,2025-02-18,2,601.42,406.66,0.0,1202.84,389.52
ORD10377,C00071,P00073,Online,2025-05-09,2,543.15,444.44,0.0,1086.3,197.42
ORD10378,C00245,P00005,Online,2025-03-24,3,406.02,267.14,0.0,1218.06,416.64
ORD10379,C00562,P00150,Online,2025-02-16,2,646.39,351.84,0.0,1292.78,589.1
ORD10380,C00724,P00137,Offline,2025-07-13,1,50.56,41.12,8.13,42.43,1.31
ORD10381,C00780,P00050,WeChat Mini Program,2025-08-22,2,540.5,283.56,0.0,1081.0,513.88
ORD10382,C00631,P00186,Offline,2025-05-15,1,14.65,11.33,0.0,14.65,3.32
ORD10383,C00209,P00102,Online,2025-03-17,3,221.32,126.91,14.35,649.61,268.88
ORD10384,C00964,P00128,Offline,2025-01-06,1,91.5,62.31,0.0,91.5,29.19
ORD10385,C00332,P00040,Online,2025-04-26,3,558.18,343.55,0.0,1674.54,643.89
ORD10386,C00138,P00057,Online,2025-03-27,3,549.72,332.23,0.39,1648.77,652.08
ORD10387,C00841,P00176,WeChat Mini Program,2025-01-07,3,79.86,49.31,0.0,239.58,91.65
ORD10388,C00214,P00065,Offline,2025-06-24,2,67.78,46.92,0.0,135.56,41.72
ORD10389,C00505,P00077,Offline,2025-09-04,1,756.24,482.97,12.66,743.58,260.61
ORD10390,C00913,P00136,Offline,2025-04-02,1,388.55,196.64,16.88,371.67,175.03
ORD10391,C00378,P00197,Offline,2024-12-18,1,466.18,317.58,0.0,466.18,148.6
ORD10392,C00378,P00167,Online,2025-01-19,3,28.91,19.83,0.0,86.73,27.24
ORD10393,C00247,P00045,WeChat Mini Program,2025-04-11,1,601.42,406.66,19.05,582.37,175.71
ORD10394,C00610,P00090,Online,2025-06-08,3,507.47,316.67,0.0,1522.41,572.4
ORD10395,C00605,P00173,Online,2025-06-12,3,334.62,171.87,0.0,1003.86,488.25
ORD10396,C00376,P00129,Offline,2024-12-01,3,351.71,237.21,11.99,1043.14,331.51
ORD10397,C00057,P00132,WeChat Mini Program,2025-10-11,1,94.9,75.26,0.0,94.9,19.64
ORD10398,C00316,P00037,Offline,2024-11-29,2,213.1,133.37,0.0,426.2,159.46
ORD10399,C00025,P00197,Online,2025-09-23,1,466.18,317.58,0.0,466.18,148.6
ORD10400,C00772,P00012,Online,2024-12-22,1,179.17,99.3,12.86,166.31,67.01
ORD10401,C00605,P00004,Offline,2025-10-29,1,257.68,159.08,2.39,255.29,96.21
ORD10402,C00891,P00052,WeChat Mini Program,2025-01-12,2,411.37,324.6,0.0,822.74,173.54
ORD10403,C00215,P00177,Offline,2024-11-20,2,956.07,498.66,5.94,1906.2,908.88
ORD10404,C00550,P00088,Online,2025-07-16,3,146.77,94.87,0.0,440.31,155.7
ORD10405,C00999,P00127,Offline,2025-05-11,3,901.79,458.47,0.0,2705.37,1329.96
ORD10406,C00526,P00035,Online,2025-09-25,2,173.0,129.62,0.0,346.0,86.76
ORD10407,C00329,P00023,WeChat Mini Program,2025-03-30,3,390.79,197.63,0.0,1172.37,579.48
ORD10408,C00452,P00059,Online,2025-06-19,2,478.33,248.5,0.0,956.66,459.66
ORD10409,C00662,P00013,Offline,2025-08-20,1,353.02,288.17,9.49,343.53,55.36
ORD10410,C00976,P00185,Offline,2025-08-07,2,310.35,167.95,0.0,620.7,284.8
ORD10411,C00358,P00183,Online,2025-04-04,2,679.74,466.69,0.0,1359.48,426.1
ORD10412,C00742,P00017,Offline,2025-05-12,2,362.21,275.92,0.0,724.42,172.58
ORD10413,C00730,P00069,Offline,2025-02-13,2,135.96,76.94,0.0,271.92,118.04
ORD10414,C00707,P00073,Online,2025-10-11,3,543.15,444.44,0.0,1629.45,296.13
ORD10415,C00217,P00188,Online,2025-01-23,3,409.06,210.17,0.0,1227.18,596.67
ORD10416,C00015,P00167,Online,2025-08-22,1,28.91,19.83,0.0,28.91,9.08
ORD10417,C00938,P00016,Online,2025-03-18,3,458.17,274.45,0.0,1374.51,551.16
ORD10418,C00065,P00136,Offline,2025-09-17,2,388.55,196.64,0.0,777.1,383.82
ORD10419,C00965,P00102,Online,2025-07-19,1,221.32,126.91,14.84,206.48,79.57
ORD10420,C00462,P00025,WeChat Mini Program,2025-05-05,3,461.64,358.22,0.0,1384.92,310.26
ORD10421,C00633,P00030,Online,2025-08-16,2,96.56,61.69,10.38,182.74,59.36
ORD10422,C00419,P00185,Online,2025-02-21,3,310.35,167.95,0.0,931.05,427.2
ORD10423,C00024,P00186,WeChat Mini Program,2025-10-08,2,14.65,11.33,14.05,15.25,-7.41
ORD10424,C00507,P00063,Online,2025-05-05,2,796.43,442.91,0.0,1592.86,707.04
ORD10425,C00925,P00052,Online,2025-06-27,3,411.37,324.6,0.0,1234.11,260.31
ORD10426,C00432,P00099,Offline,2024-11-19,3,605.17,318.18,0.0,1815.51,860.97
ORD10427,C00676,P00028,Offline,2025-11-03,2,213.99,109.5,0.0,427.98,208.98
ORD10428,C00243,P00131,Offline,2025-04-19,3,224.88,147.08,0.0,674.64,233.4
ORD10429,C00882,P00074,Online,2025-05-17,3,389.15,238.14,0.0,1167.45,453.03
ORD10430,C00138,P00017,Online,2024-12-24,2,362.21,275.92,0.0,724.42,172.58
ORD10431,C00994,P00136,WeChat Mini Program,2025-05-14,3,388.55,196.64,1.26,1164.39,574.47
ORD10432,C00411,P00074,Online,2024-11-25,2,389.15,238.14,0.0,778.3,302.02
ORD10433,C00210,P00047,WeChat Mini Program,2025-05-11,2,609.93,341.09,0.0,1219.86,537.68
ORD10434,C00068,P00003,Online,2024-11-13,1,564.16,469.89,0.0,564.16,94.27
ORD10435,C00100,P00148,Online,2025-10-23,3,97.23,54.59,7.39,284.3,120.53
ORD10436,C00094,P00005,Offline,2025-01-10,1,406.02,267.14,0.0,406.02,138.88
ORD10437,C00398,P00150,Offline,2025-03-19,2,646.39,351.84,0.0,1292.78,589.1
ORD10438,C00427,P00157,WeChat Mini Program,2025-09-26,3,196.56,146.51,5.14,584.54,145.01
ORD10439,C00855,P00119,Offline,2025-08-21,3,519.94,290.02,12.77,1547.05,676.99
ORD10440,C00023,P00064,WeChat Mini Program,2025-10-02,1,433.76,219.81,0.0,433.76,213.95
ORD10441,C00999,P00123,Online,2025-04-15,3,207.58,168.12,0.0,622.74,118.38
ORD10442,C00674,P00115,WeChat Mini Program,2025-08-15,3,613.23,441.38,0.0,1839.69,515.55
ORD10443,C00465,P00023,Offline,2025-03-02,1,390.79,197.63,0.0,390.79,193.16
ORD10444,C00899,P00099,Offline,2025-09-05,2,605.17,318.18,7.33,1203.01,566.65
ORD10445,C00686,P00025,Online,2025-06-18,3,461.64,358.22,0.0,1384.92,310.26
ORD10446,C00091,P00166,Online,2024-12-27,2,262.7,204.61,0.0,525.4,116.18
ORD10447,C00489,P00107,Online,2024-11-11,2,92.41,54.94,0.0,184.82,74.94
ORD10448,C00834,P00107,Online,2025-07-12,3,92.41,54.94,0.0,277.23,112.41
ORD10449,C00906,P00103,WeChat Mini Program,2025-07-25,3,116.34,60.53,0.0,349.02,167.43
ORD10450,C00365,P00033,Offline,2025-01-01,1,406.64,219.28,0.0,406.64,187.36
ORD10451,C00209,P00040,Online,2025-06-26,1,558.18,343.55,0.0,558.18,214.63
ORD10452,C00619,P00024,Online,2025-03-03,3,517.84,285.03,0.0,1553.52,698.43
ORD10453,C00615,P00073,Online,2025-03-31,3,543.15,444.44,0.0,1629.45,296.13
ORD10454,C00634,P00160,WeChat Mini Program,2025-10-09,2,430.14,245.76,0.0,860.28,368.76
ORD10455,C00868,P00104,Online,2025-07-20,2,319.7,166.82,0.0,639.4,305.76
ORD10456,C00762,P00167,WeChat Mini Program,2025-06-14,2,28.91,19.83,0.0,57.82,18.16
ORD10457,C00769,P00092,Offline,2025-06-18,3,38.36,22.99,0.0,115.08,46.11
ORD10458,C00757,P00187,Offline,2024-11-10,3,351.7,180.95,0.0,1055.1,512.25
ORD10459,C00914,P00154,Online,2025-08-20,2,133.64,78.03,0.0,267.28,111.22
ORD10460,C00708,P00016,Online,2024-12-31,2,458.17,274.45,0.0,916.34,367.44
ORD10461,C00375,P00086,Online,2025-05-22,3,81.35,56.14,0.0,244.05,75.63
ORD10462,C00595,P00024,Online,2025-05-13,3,517.84,285.03,0.0,1553.52,698.43
ORD10463,C00993,P00045,Online,2025-04-29,3,601.42,406.66,0.0,1804.26,584.28
ORD10464,C00560,P00045,Online,2025-09-10,1,601.42,406.66,0.0,601.42,194.76
ORD10465,C00807,P00033,Offline,2025-06-28,3,406.64,219.28,0.0,1219.92,562.08
ORD10466,C00686,P00109,Offline,2025-06-13,1,922.72,466.16,0.0,922.72,456.56
ORD10467,C00112,P00148,Online,2025-05-20,2,97.23,54.59,0.0,194.46,85.28
ORD10468,C00114,P00120,Online,2025-08-07,1,653.72,374.66,0.0,653.72,279.06
ORD10469,C00391,P00009,Offline,2025-06-25,3,778.57,471.68,0.0,2335.71,920.67
ORD10470,C00905,P00152,Online,2025-06-09,3,464.35,314.19,0.0,1393.05,450.48
ORD10471,C00163,P00038,Online,2025-05-29,3,705.14,498.89,8.29,2107.13,610.46
ORD10472,C00117,P00131,WeChat Mini Program,2025-07-30,3,224.88,147.08,0.0,674.64,233.4
ORD10473,C00414,P00101,WeChat Mini Program,2025-05-19,3,757.93,495.35,19.6,2254.19,768.14
ORD10474,C00736,P00057,Offline,2025-02-15,3,549.72,332.23,11.38,1637.78,641.09
ORD10475,C00873,P00061,WeChat Mini Program,2025-06-24,1,196.38,122.79,0.0,196.38,73.59
ORD10476,C00332,P00182,Online,2025-10-15,1,442.44,309.2,0.0,442.44,133.24
ORD10477,C00414,P00092,Online,2025-03-27,3,38.36,22.99,0.0,115.08,46.11
ORD10478,C00544,P00019,WeChat Mini Program,2025-10-27,1,190.05,107.43,12.13,177.92,70.49
ORD10479,C00269,P00090,Offline,2025-01-28,1,507.47,316.67,0.0,507.47,190.8
ORD10480,C00239,P00121,WeChat Mini Program,2025-03-25,3,276.7,193.69,4.93,825.17,244.1
ORD10481,C00998,P00070,Offline,2025-01-10,2,751.42,406.59,0.0,1502.84,689.66
ORD10482,C00548,P00118,Offline,2024-12-26,3,102.8,64.49,0.0,308.4,114.93
ORD10483,C00336,P00041,Online,2025-06-30,2,74.22,49.62,0.0,148.44,49.2
ORD10484,C00135,P00150,WeChat Mini Program,2025-01-07,3,646.39,351.84,0.0,1939.17,883.65
ORD10485,C00113,P00019,WeChat Mini Program,2025-05-31,3,190.05,107.43,0.0,570.15,247.86
ORD10486,C00903,P00165,Online,2025-10-19,1,348.1,270.74,0.0,348.1,77.36
ORD10487,C00926,P00043,Online,2025-01-22,1,134.71,83.85,0.0,134.71,50.86
ORD10488,C00687,P00139,Offline,2025-02-15,2,819.46,498.35,0.0,1638.92,642.22
ORD10489,C00517,P00121,WeChat Mini Program,2025-02-28,3,276.7,193.69,0.0,830.1,249.03
ORD10490,C00181,P00061,Offline,2025-03-28,1,196.38,122.79,11.82,184.56,61.77
ORD10491,C00085,P00158,WeChat Mini Program,2025-05-07,1,403.67,271.87,0.0,403.67,131.8
ORD10492,C00603,P00069,Offline,2025-03-17,3,135.96,76.94,2.52,405.36,174.54
ORD10493,C00975,P00181,Online,2025-05-15,3,350.87,218.46,0.0,1052.61,397.23
ORD10494,C00333,P00038,Online,2025-04-15,3,705.14,498.89,0.0,2115.42,618.75
ORD10495,C00160,P00030,Online,2024-12-08,2,96.56,61.69,0.0,193.12,69.74
ORD10496,C00112,P00061,Online,2025-09-12,3,196.38,122.79,14.42,574.72,206.35
ORD10497,C00933,P00161,WeChat Mini Program,2025-03-12,2,576.01,461.23,0.0,1152.02,229.56
ORD10498,C00393,P00098,WeChat Mini Program,2024-12-19,3,219.95,137.74,18.68,641.17,227.95
ORD10499,C00227,P00190,Offline,2025-07-29,2,554.24,422.5,0.0,1108.48,263.48
ORD10500,C00488,P00189,Offline,2025-10-27,1,123.82,98.8,10.56,113.26,14.46
ORD10501,C00212,P00039,Offline,2025-01-25,1,50.12,35.22,0.0,50.12,14.9
ORD10502,C00082,P00046,Online,2025-05-23,2,526.11,348.56,0.0,1052.22,355.1
ORD10503,C00682,P00038,Online,2025-06-29,2,705.14,498.89,0.0,1410.28,412.5
ORD10504,C00822,P00128,Online,2025-08-08,1,91.5,62.31,0.0,91.5,29.19
ORD10505,C00310,P00024,Online,2025-06-26,1,517.84,285.03,0.0,517.84,232.81
ORD10506,C00326,P00198,Online,2024-11-15,1,453.24,252.76,16.15,437.09,184.33
ORD10507,C00739,P00184,Online,2025-01-26,2,381.19,232.59,0.0,762.38,297.2
ORD10508,C00343,P00079,WeChat Mini Program,2025-08-21,3,859.39,485.07,17.09,2561.08,1105.87
ORD10509,C00701,P00140,Offline,2025-10-29,3,572.32,380.97,0.0,1716.96,574.05
ORD10510,C00545,P00102,Offline,2024-12-03,2,221.32,126.91,0.0,442.64,188.82
ORD10511,C00422,P00076,WeChat Mini Program,2025-03-08,3,116.9,72.26,7.19,343.51,126.73
ORD10512,C00228,P00193,Online,2025-05-26,2,374.92,202.3,1.51,748.33,343.73
ORD10513,C00614,P00069,Online,2025-11-02,3,135.96,76.94,0.0,407.88,177.06
ORD10514,C00323,P00185,WeChat Mini Program,2025-09-13,1,310.35,167.95,0.0,310.35,142.4
ORD10515,C00797,P00198,WeChat Mini Program,2025-06-17,3,453.24,252.76,0.0,1359.72,601.44
ORD10516,C00773,P00017,Offline,2025-03-23,1,362.21,275.92,0.0,362.21,86.29
ORD10517,C00868,P00083,Online,2025-05-18,2,474.89,333.5,5.7,944.08,277.08
ORD10518,C00400,P00182,Online,2025-09-09,1,442.44,309.2,0.0,442.44,133.24
ORD10519,C00152,P00001,Offline,2025-07-22,2,107.74,86.44,0.0,215.48,42.6
ORD10520,C00716,P00117,Online,2025-02-01,2,344.36,195.21,0.0,688.72,298.3
ORD10521,C00467,P00160,Online,2025-06-20,1,430.14,245.76,14.14,416.0,170.24
ORD10522,C00783,P00119,Online,2025-06-12,3,519.94,290.02,0.0,1559.82,689.76
ORD10523,C00352,P00065,Offline,2025-03-08,2,67.78,46.92,0.0,135.56,41.72
ORD10524,C00557,P00112,Online,2025-08-20,1,75.47,59.55,15.81,59.66,0.11
ORD10525,C00383,P00077,Online,2025-07-01,3,756.24,482.97,0.0,2268.72,819.81
ORD10526,C00605,P00047,WeChat Mini Program,2024-11-16,1,609.93,341.09,0.0,609.93,268.84
ORD10527,C00807,P00176,Offline,2025-10-13,3,79.86,49.31,0.0,239.58,91.65
ORD10528,C00737,P00073,Online,2025-10-26,3,543.15,444.44,1.73,1627.72,294.4
ORD10529,C00248,P00036,Online,2024-11-26,1,260.25,207.88,7.43,252.82,44.94
ORD10530,C00857,P00199,Offline,2025-04-29,2,122.21,84.32,0.0,244.42,75.78
ORD10531,C00245,P00105,Offline,2025-09-02,2,900.72,479.69,0.0,1801.44,842.06
ORD10532,C00778,P00011,Offline,2024-12-13,3,310.12,252.64,0.0,930.36,172.44
ORD10533,C00563,P00030,Offline,2025-03-30,1,96.56,61.69,0.0,96.56,34.87
ORD10534,C00663,P00127,Offline,2025-07-15,1,901.79,458.47,0.0,901.79,443.32
ORD10535,C00385,P00014,Offline,2025-05-21,3,901.13,470.35,9.95,2693.44,1282.39
ORD10536,C00620,P00115,Offline,2025-09-03,1,613.23,441.38,0.0,613.23,171.85
ORD10537,C00070,P00142,WeChat Mini Program,2025-02-17,2,574.66,339.13,8.36,1140.96,462.7
ORD10538,C00665,P00070,Online,2025-08-29,1,751.42,406.59,11.45,739.97,333.38
ORD10539,C00768,P00129,Online,2025-01-04,3,351.71,237.21,0.0,1055.13,343.5
ORD10540,C00323,P00126,WeChat Mini Program,2025-01-25,1,529.42,317.5,6.91,522.51,205.01
ORD10541,C00269,P00035,Online,2024-11-28,3,173.0,129.62,0.0,519.0,130.14
ORD10542,C00207,P00023,Offline,2024-11-30,2,390.79,197.63,0.0,781.58,386.32
ORD10543,C00749,P00064,Online,2025-04-16,3,433.76,219.81,0.0,1301.28,641.85
ORD10544,C00848,P00185,Online,2024-12-16,1,310.35,167.95,0.0,310.35,142.4
ORD10545,C00137,P00186,WeChat Mini Program,2025-05-27,3,14.65,11.33,5.68,38.27,4.28
ORD10546,C00425,P00159,Offline,2024-12-30,1,449.77,256.67,0.0,449.77,193.1
ORD10547,C00129,P00080,Offline,2025-06-23,3,284.25,225.1,0.0,852.75,177.45
ORD10548,C00392,P00021,Online,2024-12-23,1,462.0,315.42,0.0,462.0,146.58
ORD10549,C00564,P00099,Online,2024-12-19,1,605.17,318.18,14.18,590.99,272.81
ORD10550,C00715,P00105,WeChat Mini Program,2025-05-24,2,900.72,479.69,8.76,1792.68,833.3
ORD10551,C00006,P00196,Offline,2024-12-11,3,771.81,454.17,0.0,2315.43,952.92
ORD10552,C00164,P00124,Offline,2025-06-10,2,75.84,46.16,0.0,151.68,59.36
ORD10553,C00956,P00124,WeChat Mini Program,2025-08-17,3,75.84,46.16,0.0,227.52,89.04
ORD10554,C00081,P00106,WeChat Mini Program,2025-03-16,1,932.27,475.53,0.0,932.27,456.74
ORD10555,C00600,P00145,WeChat Mini Program,2025-10-14,2,271.52,207.71,15.29,527.75,112.33
ORD10556,C00200,P00027,Offline,2025-03-09,2,636.34,454.71,0.0,1272.68,363.26
ORD10557,C00596,P00136,Online,2025-08-02,3,388.55,196.64,0.0,1165.65,575.73
ORD10558,C00616,P00149,Offline,2025-06-07,3,597.78,393.99,19.26,1774.08,592.11
ORD10559,C00986,P00104,Online,2025-04-15,3,319.7,166.82,0.0,959.1,458.64
ORD10560,C00892,P00048,Offline,2025-05-11,2,235.68,136.39,19.45,451.91,179.13
ORD10561,C00061,P00092,Offline,2025-04-17,1,38.36,22.99,0.0,38.36,15.37
ORD10562,C00665,P00035,Online,2024-12-02,2,173.0,129.62,12.07,333.93,74.69
ORD10563,C00818,P00103,Online,2025-02-13,1,116.34,60.53,0.0,116.34,55.81
ORD10564,C00521,P00105,Online,2025-07-19,3,900.72,479.69,0.0,2702.16,1263.09
ORD10565,C00782,P00131,Online,2025-03-22,3,224.88,147.08,0.0,674.64,233.4
ORD10566,C00379,P00109,WeChat Mini Program,2025-10-24,3,922.72,466.16,0.0,2768.16,1369.68
ORD10567,C00693,P00083,Online,2024-11-05,1,474.89,333.5,0.0,474.89,141.39
ORD10568,C00752,P00027,WeChat Mini Program,2025-02-21,3,636.34,454.71,1.97,1907.05,542.92
ORD10569,C00909,P00138,Offline,2025-02-11,1,71.17,37.62,0.0,71.17,33.55
ORD10570,C00798,P00080,Offline,2024-11-14,1,284.25,225.1,0.0,284.25,59.15
ORD10571,C00945,P00196,Online,2024-11-24,1,771.81,454.17,0.0,771.81,317.64
ORD10572,C00896,P00131,Offline,2025-08-12,3,224.88,147.08,0.0,674.64,233.4
